,aapl,intu,klac,nvda,adsk,has,nke,tif,pvh,bby,abc,unh,ci,mck,hum,el,cost,wba,mo,syy,bkr,slb,hal,cvx,oke,ipg,omc,viac,cmcsa,dis,expd,gww,pcar,ba,rtn,es,eix,ed,sre,exc,ecl,shw,iff,fmc,ppg,pld,reg,avb,well,kim
0,0.5042561274778895,6.537133458958932e-11,1.6759377890357522e-09,2.1039065164811016e-12,2.058266497177645e-09,0.009103228850446753,3.911934144902433e-11,3.4982307288991986e-11,6.328050097749228e-11,8.438521744586961e-12,0.3727180073769998,0.036528639396122026,7.593909321050077e-11,4.337758399491764e-10,0.01102564194684138,5.396836750367078e-11,1.3889137331372379e-11,5.96153253688855e-11,0.007694498938298818,1.7629213694092775e-10,1.295183775073468e-10,1.8842733150605783e-12,1.845532395408476e-12,3.2597418799193e-11,2.436299888358776e-11,0.011981391434398098,1.2437309425183527e-11,5.1860752601402876e-11,0.0017549770846610989,0.021883578126968364,7.000063108845338e-12,2.482456096993533e-12,2.0797463891716793e-12,0.0012800423230159574,5.394644991344525e-12,3.8412053474996695e-10,2.0871045294230978e-11,0.021773860359520524,2.4326982961335613e-10,4.784598367503649e-11,9.759549289676173e-11,1.2173007801956876e-11,1.6508840195268955e-10,1.0883856445299417e-11,1.821529464794189e-10,6.425291090648296e-11,2.7683105902495308e-11,3.1567156600850636e-10,2.435700283315336e-11,5.642844174451167e-11
1,0.3667082829495122,6.218886973184101e-11,6.078671322304263e-11,3.903789099664254e-12,3.530986951098026e-10,0.011137712737630218,2.3073310635159023e-10,4.765391633316692e-11,8.571466960753465e-11,6.087039920709548e-12,0.3894196453673228,0.02025610516558216,2.653830865279568e-10,1.6709880324720344e-09,0.011406442131910242,1.1363426626199213e-10,2.6030303270706578e-11,3.101369436041917e-11,0.008042193452253203,8.89626137482722e-11,2.830929794447366e-10,3.695948776198702e-12,3.689366102383517e-12,6.196637030409967e-11,5.389807205728103e-11,0.006033866236224789,1.0748564816460294e-11,1.1131966527433752e-10,0.002275316735671405,0.0996892491150016,1.1552187629892339e-11,4.608163009330953e-12,3.93481036434915e-12,0.0027360346162566248,9.571978215643217e-12,0.0565811867641671,2.736571115565878e-11,0.0257139578658852,6.596466433556106e-10,8.888590783864827e-11,1.8452915295137305e-10,2.7819938026076866e-11,2.7337805540729403e-10,1.895383042215688e-11,6.350029728103611e-10,1.243050061407511e-10,5.260337634112075e-11,1.0058887759608412e-09,3.518993043624268e-11,1.24755893965573e-10
2,0.34903985825419764,2.7029471000358153e-10,3.265526254136964e-11,9.16616006190826e-12,1.2854055905287129e-10,0.008608282710214302,0.01412547657316134,8.687252404920457e-11,1.1218281660867014e-10,1.5394195021744348e-11,0.13215616008613337,0.02804905341814051,9.264848597625137e-10,3.2273167942999648e-09,0.0018184161827019317,2.4267088254571554e-10,5.5187615577799467e-11,5.883433991298073e-11,1.0968352112419848e-10,9.15909844600788e-11,4.899336678584602e-10,8.089077195284014e-12,8.043898053323891e-12,1.0558219639236296e-10,6.58961337095585e-11,0.00010126711475111519,2.2632253505326293e-11,2.2938082967738725e-10,0.013102903471485704,0.16680448534604603,2.461109956626723e-11,1.0222588487273999e-11,8.57011522253069e-12,0.0018537775377857931,2.1782554865406744e-11,0.1883996676358991,1.6022248692089885e-10,0.0959406412890027,3.9286325572805734e-10,9.518442054022939e-11,2.736128652806004e-10,4.779848525812613e-11,5.043990467813958e-10,3.503135894675473e-11,9.510557646849451e-11,2.6576561138033386e-10,1.1586522755764936e-10,1.6669667760749196e-09,9.387655045778145e-11,2.7216924252996833e-10
3,0.7440400139628163,2.745819765728298e-12,1.3638547357813257e-13,4.1369317624535765e-14,4.819091400831511e-13,4.815922168823429e-13,3.3654358915687725e-12,2.898373303787531e-13,3.3417642253224387e-13,5.375613935507215e-14,1.3559666103173054e-11,0.13936665569746462,8.543772997804249e-13,1.1315880917894526e-11,1.9489018174937879e-13,9.89843456077581e-13,2.4863780651316737e-13,5.116610589074499e-14,1.5499360036393522e-13,1.6831311436978588e-13,1.8687719830838365e-12,3.729461884118692e-14,3.760604553184285e-14,3.3006206483434886e-13,2.1094122400503002e-13,3.9395682855127565e-14,5.3675305968356e-14,8.806794766117316e-13,0.024689709473305482,1.930747902520026e-12,1.0875485274485789e-13,4.580184262630848e-14,3.7177445748316665e-14,0.033469458779213396,8.05914379543696e-14,0.0584341166208715,3.5498697737311005e-13,4.5359687476185426e-08,6.047558981389449e-13,3.073511974181075e-13,1.1199623338331505e-12,2.0538214739782809e-13,2.2730233146183633e-12,1.3644515168698315e-13,4.4552256900877755e-13,1.2754935865845757e-12,5.524434560109303e-13,6.670117077482577e-12,5.0250846019567944e-11,1.3155481701977562e-12
4,5.1928399993268195e-12,2.759830051048356e-12,6.292915474632813e-13,1.3517649783567234e-13,4.637159270541662e-12,7.198958166680425e-11,6.262818007112447e-11,7.981234001841932e-13,1.319574266342111e-12,2.4932835082501705e-13,7.479875545160047e-11,0.6291908257936814,2.817486563178286e-12,2.8155644098329207e-11,4.468318715678219e-13,3.089817318603942e-12,8.125709903398714e-13,1.5016507691919697e-13,6.07388188980806e-13,1.2373768169190203e-12,6.061217258181046e-12,1.1395389772490007e-13,1.1812859062192227e-13,1.1933849372379658e-12,7.065298439061793e-13,1.328027399365384e-13,2.321136494876648e-13,2.5621075264000436e-12,0.11095798358485383,1.982979645783357e-12,3.921536075196566e-13,1.4820942991262465e-13,1.1903062449959567e-13,0.14271463387277142,2.54960087896771e-13,2.1699561718245248e-11,6.139484766172908e-13,0.11713651604086954,2.3625349907876827e-12,1.0668080530196302e-12,4.215764912941563e-12,6.119583871132818e-13,8.975172265655947e-12,4.655809041293982e-13,1.740187210872006e-12,4.184537962391791e-12,1.830762787349402e-12,2.843133341182717e-11,4.035090524887909e-08,4.2476832951619105e-12
5,9.710596871932318e-12,6.049323605893396e-12,1.0694442973470787e-12,2.710275500493089e-13,5.852667848157068e-12,1.9450805892104948e-12,2.5350038336269047e-12,1.5452918621474927e-12,3.6062479811939873e-12,2.6662820363105366e-13,2.2296074539714937e-11,0.4854638320213759,3.401396401535631e-12,2.7984994314010372e-11,5.71135953123141e-13,6.136535069042856e-12,1.6421516650392906e-12,2.2981046230038863e-13,8.540781732654592e-13,0.03265862639115463,1.3830594527966172e-11,2.315538954336284e-13,2.500354849050693e-13,2.2370422926447807e-12,1.6477008051874083e-12,1.9770383057430643e-13,4.340661011682804e-13,5.370340751232383e-12,0.0968869203576642,4.5134681724351645e-12,1.5994774884221256e-12,3.058235912688203e-13,2.6111788284998015e-13,0.07701947742502396,4.75841858197748e-13,1.1544399630250814e-11,9.149315288815629e-13,0.17944067142851108,5.9732374661506896e-12,4.459066291748765e-12,2.4912265612154356e-07,1.4178336990203249e-12,1.76899545616583e-11,9.786203702669518e-13,3.695198616494714e-12,8.889911424174299e-12,4.0108908835445485e-12,3.5708719233533704e-11,0.12853022302227854,8.730523533569818e-12
6,7.115970502226166e-11,1.0437960664963707e-10,1.1985281574431764e-11,1.2794989324796702e-12,1.1452541757980976e-09,7.0660248098804e-11,5.6732398816245785e-11,7.0056881959126065e-12,1.099168950681324e-11,4.450852950163056e-12,3.127630559315572e-08,0.49285301986990243,4.84150846924706e-11,2.0344560208485575e-09,9.36023988309305e-12,2.5339087822888853e-11,7.500284620509393e-12,1.1804639401715133e-12,1.0032346171903077e-07,0.05504724160421711,6.560591264863987e-11,1.0052847398793295e-12,1.0196417971886065e-12,2.0638512713320658e-11,5.995334268985524e-12,2.416346008133185e-12,5.5938270679004075e-12,2.1208560227296013e-11,0.09073047986478801,1.3563122995674428e-11,2.523649744139596e-12,1.3717753536829578e-12,1.1160259949138453e-12,0.0981913864307117,2.7400297030562145e-12,2.5745890460775177e-10,4.807903128070531e-12,0.2631777080243735,1.1392209762817498e-11,4.705308367651212e-12,6.107352645014379e-11,9.862665859353367e-12,1.0603570902738172e-10,6.085160217382788e-12,4.037199296120772e-11,3.8331431251151664e-11,1.7063157857437516e-11,6.885967882946481e-10,2.75696597702551e-08,3.584654353115838e-11
7,9.153959151237302e-10,0.3291769670661032,7.443585087679206e-11,2.992327857081698e-11,6.426102544044775e-10,4.072210519828825e-11,9.009902367222099e-11,1.0422698014198285e-10,2.417425336269437e-10,1.4121521601929318e-11,2.2218677223203692e-08,0.07573155331935993,0.278614584712203,3.4287678884176327e-09,3.512477339846609e-11,5.797895281045201e-10,1.6779495376739658e-10,2.3643256811316268e-11,1.102426645437332e-08,0.024970773389192413,1.2991109550284036e-09,2.3358310034425122e-11,2.6306372013900124e-11,5.163669098453181e-10,1.2977507104891922e-10,4.392440641632844e-10,3.3762657213580507e-11,4.833264920262927e-10,0.019922369312167933,2.664730382044977e-10,2.7093268956079105e-09,3.210868613170479e-11,1.9629475433790737e-11,0.02432285137245793,4.6790361778295546e-11,1.040487975781852e-09,6.934007144244615e-11,7.814254067094757e-10,2.4150080966471276e-10,1.5302643864252419e-10,0.24726084446793617,1.6414066573604152e-10,1.8236390016402593e-09,4.434221805231826e-10,2.0549379885037265e-09,9.447653814000166e-10,4.3128577496540117e-10,1.7509253935145442e-09,1.814385933419907e-10,6.233227555911173e-10
8,2.6922782403616827e-12,0.2600901741598629,2.094833712228464e-13,9.720363996397241e-14,2.8645003162163047e-12,1.3176048860060984e-13,2.99913357349982e-13,3.155363947318416e-13,7.04709676160802e-13,4.220699337756214e-14,5.485671659250621e-11,0.024300146065797393,0.33253597284457764,7.270066491460442e-12,9.170703938590517e-14,1.6918361006932579e-12,5.604115519729894e-13,9.964097398946716e-14,3.266040930417556e-13,0.005938911942129211,4.490153573535733e-12,7.114933880748646e-14,7.831319770171068e-14,7.58279303256481e-13,3.78775127695827e-13,2.809097866704408e-13,1.2318600437618706e-13,1.6634482371342227e-12,0.0081804792834165,7.668389200676024e-13,1.1053842799475508e-08,9.700194421955676e-14,6.455286876355597e-14,3.4451585704480986e-13,1.4722720275478606e-13,1.2753371763830883e-12,2.0356100865169477e-13,1.2821118964440392e-12,6.634485562834115e-13,4.208336328644706e-13,0.3689543045468456,3.369322212065295e-13,5.523144787795571e-12,5.831335878675148e-13,8.544199654813357e-13,2.751617731161345e-12,1.3007008563308123e-12,4.219492701273583e-12,5.177058850236664e-13,2.076636822269583e-12
9,1.8099781470741046e-11,0.05084648304913292,1.0687836969801196e-12,5.357014787170492e-13,9.229082193664445e-12,5.772417084305581e-13,1.8644828064595085e-12,1.8177768356697007e-12,3.865587710315009e-12,1.9352822805790237e-13,0.28727598772627877,0.0011987204274566132,0.25340784738713906,5.921379420561567e-11,7.496955246994589e-13,8.734575370005224e-12,3.0510001203440313e-12,4.254479055676718e-13,1.6336153333081742e-12,2.067823977916438e-10,2.2550242581486092e-11,3.9447932656149073e-13,4.2775998567096783e-13,2.7444986326807156e-12,1.9947669595741182e-12,0.002864027142828699,7.030666741003154e-13,1.1264808165538328e-11,1.5051838038862218e-13,3.900764445876081e-12,0.03262322960689368,5.674352573118556e-13,4.319852403064689e-13,2.5934965827294518e-12,1.0223774325098436e-12,6.331728853280845e-12,9.763487405622287e-13,1.4222403941303072e-11,4.602000889544786e-12,3.1887461920982097e-12,0.3717837041401951,1.6907639753254837e-12,4.564088755650572e-11,7.1103128765346315e-12,3.4999641120205744e-12,1.509857142465463e-11,7.706203364801398e-12,2.4335550029793304e-11,4.844207920045713e-12,1.4238794858112564e-11
